id_detalle_venta,fecha_venta,id_producto,cantidad
31229,2024-03-26,171,2
31230,2024-03-26,242,2
31231,2024-03-26,286,2
31232,2024-03-26,60,3
31233,2024-03-26,187,3
31234,2024-03-26,79,3
31235,2024-03-26,56,3
31236,2024-03-26,288,3
31237,2024-03-26,26,4
31238,2024-03-26,72,4
31239,2024-03-26,79,4
31240,2024-03-26,88,4
31241,2024-03-26,102,4
31242,2024-03-26,30,4
31243,2024-03-26,277,4
31244,2024-03-26,121,4
31245,2024-03-26,11,5
31246,2024-03-26,79,5
31247,2024-03-26,250,5
31248,2024-03-26,287,6
31249,2024-03-26,263,6
31250,2024-03-26,82,7
31251,2024-03-26,70,7
31252,2024-03-26,129,8
31253,2024-03-26,70,8
31254,2024-03-26,72,8
31255,2024-03-26,11,8
31256,2024-03-26,85,9
31257,2024-03-26,26,10
31258,2024-03-26,36,10
31259,2024-03-26,291,10
31260,2024-03-26,108,10
31261,2024-03-26,300,10
31262,2024-03-26,246,16
31263,2024-03-26,302,21
31264,2024-03-26,12,23
31265,2024-03-26,71,24
31266,2024-03-26,12,31
31267,2024-03-26,12,32
31268,2024-03-26,71,32
31269,2024-03-26,12,48
31270,2024-03-26,115,55
31271,2024-03-26,155,59
31272,2024-03-26,258,68
31273,2024-03-26,116,115
31274,2024-03-26,14,115
31275,2024-03-26,6,150
31276,2024-03-26,7,175
31277,2024-03-26,159,261
31278,2024-03-26,295,500
31279,2024-03-26,113,645
31280,2024-03-26,153,990
31281,2024-03-27,47,1
31282,2024-03-27,237,1
31283,2024-03-27,22,1
31284,2024-03-27,267,1
31285,2024-03-27,246,1
31286,2024-03-27,94,1
31287,2024-03-27,264,1
31288,2024-03-27,238,1
31289,2024-03-27,264,1
31290,2024-03-27,32,1
31291,2024-03-27,104,1
31292,2024-03-27,143,1
31293,2024-03-27,179,1
31294,2024-03-27,104,1
31295,2024-03-27,97,1
31296,2024-03-27,228,1
31297,2024-03-27,105,1
31298,2024-03-27,245,1
31299,2024-03-27,120,1
31300,2024-03-27,100,1
31301,2024-03-27,285,1
31302,2024-03-27,242,2
31303,2024-03-27,89,2
31304,2024-03-27,22,2
31305,2024-03-27,22,2
31306,2024-03-27,47,2
31307,2024-03-27,239,2
31308,2024-03-27,245,2
31309,2024-03-27,81,3
31310,2024-03-27,264,3
31311,2024-03-27,83,3
31312,2024-03-27,66,3
31313,2024-03-27,180,3
31314,2024-03-27,89,4
31315,2024-03-27,102,4
31316,2024-03-27,264,4
31317,2024-03-27,171,5
31318,2024-03-27,79,5
31319,2024-03-27,42,5
31320,2024-03-27,132,5
31321,2024-03-27,250,5
31322,2024-03-27,283,5
31323,2024-03-27,29,6
31324,2024-03-27,92,6
31325,2024-03-27,138,6
31326,2024-03-27,82,7
31327,2024-03-27,151,7
31328,2024-03-27,87,8
31329,2024-03-27,260,8
31330,2024-03-27,23,8
31331,2024-03-27,96,8
31332,2024-03-27,286,8
31333,2024-03-27,71,9
31334,2024-03-27,260,9
31335,2024-03-27,92,9
31336,2024-03-27,85,9
31337,2024-03-27,246,9
31338,2024-03-27,88,10
31339,2024-03-27,291,10
31340,2024-03-27,202,12
31341,2024-03-27,291,12
31342,2024-03-27,121,14
31343,2024-03-27,246,17
31344,2024-03-27,132,19
31345,2024-03-27,256,20
31346,2024-03-27,225,21
31347,2024-03-27,71,29
31348,2024-03-27,296,32
31349,2024-03-27,225,36
31350,2024-03-27,199,42
31351,2024-03-27,154,44
31352,2024-03-27,132,45
31353,2024-03-27,159,60
31354,2024-03-27,191,65
31355,2024-03-27,7,80
31356,2024-03-27,108,190
31357,2024-03-27,108,220
31358,2024-03-27,116,258
31359,2024-03-27,214,290
31360,2024-03-27,178,458
31361,2024-03-27,169,700
31362,2024-03-27,295,1000
31363,2024-03-27,303,2428
31364,2024-03-27,294,12000
31365,2024-03-28,39,1
31366,2024-03-28,21,1
31367,2024-03-28,264,1
31368,2024-03-28,60,1
31369,2024-03-28,135,1
31370,2024-03-28,33,1
31371,2024-03-28,267,1
31372,2024-03-28,262,1
31373,2024-03-28,260,1
31374,2024-03-28,40,1
31375,2024-03-28,40,1
31376,2024-03-28,259,1
31377,2024-03-28,92,1
31378,2024-03-28,248,1
31379,2024-03-28,278,1
31380,2024-03-28,234,1
31381,2024-03-28,103,1
31382,2024-03-28,286,1
31383,2024-03-28,98,1
31384,2024-03-28,278,1
31385,2024-03-28,263,2
31386,2024-03-28,89,2
31387,2024-03-28,242,2
31388,2024-03-28,239,3
31389,2024-03-28,94,3
31390,2024-03-28,164,3
31391,2024-03-28,78,3
31392,2024-03-28,78,3
31393,2024-03-28,196,3
31394,2024-03-28,298,3
31395,2024-03-28,244,3
31396,2024-03-28,266,4
31397,2024-03-28,87,4
31398,2024-03-28,238,4
31399,2024-03-28,129,4
31400,2024-03-28,79,4
31401,2024-03-28,42,4
31402,2024-03-28,266,4
31403,2024-03-28,263,4
31404,2024-03-28,300,4
31405,2024-03-28,263,5
31406,2024-03-28,188,5
31407,2024-03-28,47,5
31408,2024-03-28,246,5
31409,2024-03-28,11,5
31410,2024-03-28,29,5
31411,2024-03-28,139,5
31412,2024-03-28,282,5
31413,2024-03-28,83,6
31414,2024-03-28,87,6
31415,2024-03-28,80,7
31416,2024-03-28,249,7
31417,2024-03-28,84,7
31418,2024-03-28,34,7
31419,2024-03-28,164,7
31420,2024-03-28,11,8
31421,2024-03-28,144,8
31422,2024-03-28,171,9
31423,2024-03-28,24,9
31424,2024-03-28,76,9
31425,2024-03-28,72,10
31426,2024-03-28,263,10
31427,2024-03-28,74,10
31428,2024-03-28,85,10
31429,2024-03-28,279,10
31430,2024-03-28,299,12
31431,2024-03-28,191,18
31432,2024-03-28,246,19
31433,2024-03-28,1,30
31434,2024-03-28,12,32
31435,2024-03-28,192,47
31436,2024-03-28,68,50
31437,2024-03-28,154,61
31438,2024-03-28,190,67
31439,2024-03-28,158,82
31440,2024-03-28,197,84
31441,2024-03-28,181,100
31442,2024-03-28,55,102
31443,2024-03-28,8,105
31444,2024-03-28,62,180
31445,2024-03-28,158,399
31446,2024-03-28,209,407
31447,2024-03-28,14,630
31448,2024-03-28,158,748
31449,2024-03-28,186,1180
31450,2024-03-28,186,1712
31451,2024-03-28,172,1809
31452,2024-03-28,5,2315
31453,2024-03-28,165,4153
31454,2024-03-29,61,1
31455,2024-03-29,259,1
31456,2024-03-29,22,1
31457,2024-03-29,90,1
31458,2024-03-29,21,1
31459,2024-03-29,239,1
31460,2024-03-29,61,1
31461,2024-03-29,32,1
31462,2024-03-29,245,1
31463,2024-03-29,235,1
31464,2024-03-29,224,1
31465,2024-03-29,241,1
31466,2024-03-29,99,1
31467,2024-03-29,230,1
31468,2024-03-29,61,2
31469,2024-03-29,22,2
31470,2024-03-29,40,2
31471,2024-03-29,94,2
31472,2024-03-29,29,2
31473,2024-03-29,81,2
31474,2024-03-29,145,2
31475,2024-03-29,202,2
31476,2024-03-29,60,3
31477,2024-03-29,25,3
31478,2024-03-29,82,3
31479,2024-03-29,238,3
31480,2024-03-29,84,3
31481,2024-03-29,288,3
31482,2024-03-29,42,4
31483,2024-03-29,148,4
31484,2024-03-29,277,4
31485,2024-03-29,129,5
31486,2024-03-29,80,5
31487,2024-03-29,135,5
31488,2024-03-29,250,5
31489,2024-03-29,89,6
31490,2024-03-29,59,6
31491,2024-03-29,282,6
31492,2024-03-29,83,7
31493,2024-03-29,260,7
31494,2024-03-29,36,7
31495,2024-03-29,38,7
31496,2024-03-29,69,8
31497,2024-03-29,89,9
31498,2024-03-29,42,9
31499,2024-03-29,260,9
31500,2024-03-29,28,9
31501,2024-03-29,229,9
31502,2024-03-29,266,10
31503,2024-03-29,88,10
31504,2024-03-29,225,10
31505,2024-03-29,119,11
31506,2024-03-29,84,13
31507,2024-03-29,84,13
31508,2024-03-29,57,14
31509,2024-03-29,222,14
31510,2024-03-29,247,18
31511,2024-03-29,282,25
31512,2024-03-29,55,30
31513,2024-03-29,8,31
31514,2024-03-29,229,33
31515,2024-03-29,292,35
31516,2024-03-29,285,43
31517,2024-03-29,71,44
31518,2024-03-29,8,46
31519,2024-03-29,218,53
31520,2024-03-29,45,75
31521,2024-03-29,282,77
31522,2024-03-29,159,97
31523,2024-03-29,294,100
31524,2024-03-29,191,168
31525,2024-03-29,6,180
31526,2024-03-29,55,204
31527,2024-03-29,206,307
31528,2024-03-29,181,315
31529,2024-03-29,186,399
31530,2024-03-29,293,525
31531,2024-03-29,215,573
31532,2024-03-29,215,1367
31533,2024-03-29,303,1500
31534,2024-03-29,186,1685
31535,2024-03-29,16,3321
31536,2024-03-29,166,8294
31537,2024-03-29,168,15901
31538,2024-03-30,21,1
31539,2024-03-30,22,1
31540,2024-03-30,26,1
31541,2024-03-30,78,1
31542,2024-03-30,79,1
31543,2024-03-30,262,1
31544,2024-03-30,99,1
31545,2024-03-30,127,1
31546,2024-03-30,97,1
31547,2024-03-30,44,1
31548,2024-03-30,259,2
31549,2024-03-30,239,2
31550,2024-03-30,20,2
31551,2024-03-30,61,2
31552,2024-03-30,61,2
31553,2024-03-30,78,2
31554,2024-03-30,74,2
31555,2024-03-30,283,2
31556,2024-03-30,46,2
31557,2024-03-30,149,2
31558,2024-03-30,45,2
31559,2024-03-30,226,2
31560,2024-03-30,193,2
31561,2024-03-30,83,3
31562,2024-03-30,29,3
31563,2024-03-30,47,3
31564,2024-03-30,252,4
31565,2024-03-30,85,4
31566,2024-03-30,82,5
31567,2024-03-30,249,5
31568,2024-03-30,218,5
31569,2024-03-30,229,5
31570,2024-03-30,129,6
31571,2024-03-30,80,6
31572,2024-03-30,264,7
31573,2024-03-30,85,7
31574,2024-03-30,83,7
31575,2024-03-30,135,7
31576,2024-03-30,188,7
31577,2024-03-30,264,7
31578,2024-03-30,57,7
31579,2024-03-30,11,8
31580,2024-03-30,86,9
31581,2024-03-30,237,9
31582,2024-03-30,84,9
31583,2024-03-30,35,9
31584,2024-03-30,264,9
31585,2024-03-30,11,10
31586,2024-03-30,23,10
31587,2024-03-30,281,10
31588,2024-03-30,244,10
31589,2024-03-30,155,12
31590,2024-03-30,117,13
31591,2024-03-30,57,15
31592,2024-03-30,113,15
31593,2024-03-30,246,16
31594,2024-03-30,159,25
31595,2024-03-30,9,32
31596,2024-03-30,12,35
31597,2024-03-30,279,35
31598,2024-03-30,1,61
31599,2024-03-30,258,68
31600,2024-03-30,258,68
31601,2024-03-30,176,74
31602,2024-03-30,227,100
31603,2024-03-30,54,143
31604,2024-03-30,1,250
31605,2024-03-30,153,437
31606,2024-03-30,156,918
31607,2024-03-30,169,1442
31608,2024-03-30,5,5049
31609,2024-03-30,16,6241
31610,2024-03-30,165,9014
31611,2024-03-30,2,9851
31612,2024-03-30,166,17824
31613,2024-03-31,40,1
31614,2024-03-31,39,1
31615,2024-03-31,259,1
31616,2024-03-31,22,1
31617,2024-03-31,41,1
31618,2024-03-31,28,1
31619,2024-03-31,96,1
31620,2024-03-31,91,1
31621,2024-03-31,242,1
31622,2024-03-31,182,1
31623,2024-03-31,235,1
31624,2024-03-31,248,1
31625,2024-03-31,73,1
31626,2024-03-31,228,1
31627,2024-03-31,97,1
31628,2024-03-31,119,1
31629,2024-03-31,33,2
31630,2024-03-31,187,2
31631,2024-03-31,239,2
31632,2024-03-31,94,2
31633,2024-03-31,29,2
31634,2024-03-31,79,2
31635,2024-03-31,121,2
31636,2024-03-31,248,2
31637,2024-03-31,286,2
31638,2024-03-31,91,3
31639,2024-03-31,238,3
31640,2024-03-31,79,3
31641,2024-03-31,264,3
31642,2024-03-31,102,4
31643,2024-03-31,23,4
31644,2024-03-31,283,4
31645,2024-03-31,123,4
31646,2024-03-31,89,5
31647,2024-03-31,96,6
31648,2024-03-31,264,6
31649,2024-03-31,28,6
31650,2024-03-31,81,6
31651,2024-03-31,74,6
31652,2024-03-31,139,6
31653,2024-03-31,23,8
31654,2024-03-31,266,8
31655,2024-03-31,260,8
31656,2024-03-31,260,8
31657,2024-03-31,69,8
31658,2024-03-31,266,8
31659,2024-03-31,264,9
31660,2024-03-31,260,9
31661,2024-03-31,87,10
31662,2024-03-31,196,10
31663,2024-03-31,250,10
31664,2024-03-31,84,12
31665,2024-03-31,246,13
31666,2024-03-31,200,19
31667,2024-03-31,246,22
31668,2024-03-31,287,35
31669,2024-03-31,185,40
31670,2024-03-31,290,60
31671,2024-03-31,12,65
31672,2024-03-31,12,95
31673,2024-03-31,295,158
31674,2024-03-31,167,300
31675,2024-03-31,169,788
31676,2024-03-31,176,1050
31677,2024-03-31,8,1500
31678,2024-03-31,165,2707
31679,2024-03-31,172,3772
31680,2024-03-31,166,19263
31681,2024-03-31,166,19382
31682,2024-04-01,33,1
31683,2024-04-01,21,1
31684,2024-04-01,259,1
31685,2024-04-01,262,1
31686,2024-04-01,21,1
31687,2024-04-01,21,1
31688,2024-04-01,262,1
31689,2024-04-01,25,1
31690,2024-04-01,262,1
31691,2024-04-01,135,1
31692,2024-04-01,49,1
31693,2024-04-01,64,1
31694,2024-04-01,64,1
31695,2024-04-01,228,1
31696,2024-04-01,66,1
31697,2024-04-01,73,1
31698,2024-04-01,105,1
31699,2024-04-01,278,1
31700,2024-04-01,45,1
31701,2024-04-01,179,1
31702,2024-04-01,33,2
31703,2024-04-01,76,2
31704,2024-04-01,33,2
31705,2024-04-01,76,2
31706,2024-04-01,73,2
31707,2024-04-01,195,2
31708,2024-04-01,36,2
31709,2024-04-01,48,2
31710,2024-04-01,187,3
31711,2024-04-01,78,3
31712,2024-04-01,78,3
31713,2024-04-01,123,3
31714,2024-04-01,298,3
31715,2024-04-01,138,3
31716,2024-04-01,73,3
31717,2024-04-01,45,3
31718,2024-04-01,78,4
31719,2024-04-01,30,4
31720,2024-04-01,46,4
31721,2024-04-01,298,4
31722,2024-04-01,39,5
31723,2024-04-01,80,5
31724,2024-04-01,279,5
31725,2024-04-01,266,6
31726,2024-04-01,41,6
31727,2024-04-01,249,6
31728,2024-04-01,92,6
31729,2024-04-01,56,6
31730,2024-04-01,224,6
31731,2024-04-01,136,6
31732,2024-04-01,249,7
31733,2024-04-01,249,7
31734,2024-04-01,89,7
31735,2024-04-01,28,7
31736,2024-04-01,25,7
31737,2024-04-01,87,8
31738,2024-04-01,237,8
31739,2024-04-01,277,8
31740,2024-04-01,56,8
31741,2024-04-01,88,9
31742,2024-04-01,82,9
31743,2024-04-01,24,9
31744,2024-04-01,164,9
31745,2024-04-01,14,10
31746,2024-04-01,300,10
31747,2024-04-01,71,28
31748,2024-04-01,184,30
31749,2024-04-01,208,37
31750,2024-04-01,291,50
31751,2024-04-01,152,58
31752,2024-04-01,290,60
31753,2024-04-01,108,90
31754,2024-04-01,181,110
31755,2024-04-01,7,202
31756,2024-04-01,159,240
31757,2024-04-01,217,271
31758,2024-04-01,152,288
31759,2024-04-01,294,300
31760,2024-04-01,158,388
31761,2024-04-01,6,878
31762,2024-04-01,55,1400
31763,2024-04-01,166,3590
31764,2024-04-01,16,4128
31765,2024-04-01,172,4203
31766,2024-04-02,90,1
31767,2024-04-02,83,1
31768,2024-04-02,26,1
31769,2024-04-02,260,1
31770,2024-04-02,21,1
31771,2024-04-02,242,1
31772,2024-04-02,21,1
31773,2024-04-02,242,1
31774,2024-04-02,86,1
31775,2024-04-02,33,1
31776,2024-04-02,27,1
31777,2024-04-02,284,1
31778,2024-04-02,32,1
31779,2024-04-02,103,1
31780,2024-04-02,21,1
31781,2024-04-02,286,1
31782,2024-04-02,104,1
31783,2024-04-02,79,2
31784,2024-04-02,267,2
31785,2024-04-02,33,2
31786,2024-04-02,60,2
31787,2024-04-02,61,2
31788,2024-04-02,102,2
31789,2024-04-02,302,2
31790,2024-04-02,277,2
31791,2024-04-02,149,2
31792,2024-04-02,159,3
31793,2024-04-02,70,3
31794,2024-04-02,164,3
31795,2024-04-02,171,3
31796,2024-04-02,281,3
31797,2024-04-02,224,3
31798,2024-04-02,76,4
31799,2024-04-02,264,4
31800,2024-04-02,188,4
31801,2024-04-02,83,4
31802,2024-04-02,135,4
31803,2024-04-02,246,4
31804,2024-04-02,87,4
31805,2024-04-02,78,4
31806,2024-04-02,71,4
31807,2024-04-02,158,4
31808,2024-04-02,261,4
31809,2024-04-02,96,5
31810,2024-04-02,70,5
31811,2024-04-02,11,5
31812,2024-04-02,264,5
31813,2024-04-02,11,5
31814,2024-04-02,102,5
31815,2024-04-02,79,5
31816,2024-04-02,11,5
31817,2024-04-02,11,5
31818,2024-04-02,264,5
31819,2024-04-02,64,5
31820,2024-04-02,65,5
31821,2024-04-02,63,5
31822,2024-04-02,260,6
31823,2024-04-02,26,6
31824,2024-04-02,26,6
31825,2024-04-02,282,6
31826,2024-04-02,45,6
31827,2024-04-02,28,7
31828,2024-04-02,48,7
31829,2024-04-02,192,8
31830,2024-04-02,24,8
31831,2024-04-02,42,8
31832,2024-04-02,38,8
31833,2024-04-02,86,9
31834,2024-04-02,39,9
31835,2024-04-02,266,9
31836,2024-04-02,187,9
31837,2024-04-02,29,9
31838,2024-04-02,26,9
31839,2024-04-02,30,10
31840,2024-04-02,87,10
31841,2024-04-02,129,10
31842,2024-04-02,76,10
31843,2024-04-02,109,10
31844,2024-04-02,66,10
31845,2024-04-02,64,10
31846,2024-04-02,132,11
31847,2024-04-02,278,12
31848,2024-04-02,119,15
31849,2024-04-02,48,16
31850,2024-04-02,247,18
31851,2024-04-02,116,21
31852,2024-04-02,12,25
31853,2024-04-02,192,26
31854,2024-04-02,190,27
31855,2024-04-02,156,30
31856,2024-04-02,9,32
31857,2024-04-02,209,40
31858,2024-04-02,181,60
31859,2024-04-02,132,61
31860,2024-04-02,54,70
31861,2024-04-02,12,82
31862,2024-04-02,111,128
31863,2024-04-02,54,138
31864,2024-04-02,293,500
31865,2024-04-02,167,600
31866,2024-04-02,294,800
31867,2024-04-02,294,1000
31868,2024-04-02,2,1350
31869,2024-04-02,174,1852
31870,2024-04-02,174,3317
31871,2024-04-02,174,3320
31872,2024-04-02,153,3360
31873,2024-04-02,16,3733
31874,2024-04-02,166,4173
31875,2024-04-02,168,14428
31876,2024-04-03,267,1
31877,2024-04-03,40,1
31878,2024-04-03,262,1
31879,2024-04-03,267,1
31880,2024-04-03,267,1
31881,2024-04-03,263,1
31882,2024-04-03,262,1
31883,2024-04-03,245,1
31884,2024-04-03,31,1
31885,2024-04-03,134,1
31886,2024-04-03,241,1
31887,2024-04-03,45,1
31888,2024-04-03,241,1
31889,2024-04-03,79,2
31890,2024-04-03,94,2
31891,2024-04-03,94,2
31892,2024-04-03,90,2
31893,2024-04-03,239,2
31894,2024-04-03,86,2
31895,2024-04-03,171,2
31896,2024-04-03,150,2
31897,2024-04-03,219,2
31898,2024-04-03,63,2
31899,2024-04-03,282,2
31900,2024-04-03,241,2
31901,2024-04-03,23,3
31902,2024-04-03,89,3
31903,2024-04-03,78,3
31904,2024-04-03,34,4
31905,2024-04-03,191,4
31906,2024-04-03,76,4
31907,2024-04-03,23,4
31908,2024-04-03,135,4
31909,2024-04-03,145,4
31910,2024-04-03,254,4
31911,2024-04-03,78,5
31912,2024-04-03,229,5
31913,2024-04-03,123,5
31914,2024-04-03,85,6
31915,2024-04-03,24,6
31916,2024-04-03,237,6
31917,2024-04-03,151,6
31918,2024-04-03,148,6
31919,2024-04-03,121,6
31920,2024-04-03,266,7
31921,2024-04-03,83,7
31922,2024-04-03,266,7
31923,2024-04-03,135,7
31924,2024-04-03,292,7
31925,2024-04-03,123,7
31926,2024-04-03,85,8
31927,2024-04-03,164,8
31928,2024-04-03,263,9
31929,2024-04-03,171,9
31930,2024-04-03,91,9
31931,2024-04-03,260,9
31932,2024-04-03,76,9
31933,2024-04-03,84,10
31934,2024-04-03,24,10
31935,2024-04-03,255,10
31936,2024-04-03,287,10
31937,2024-04-03,246,12
31938,2024-04-03,119,12
31939,2024-04-03,246,13
31940,2024-04-03,284,15
31941,2024-04-03,71,17
31942,2024-04-03,192,19
31943,2024-04-03,57,20
31944,2024-04-03,111,20
31945,2024-04-03,192,23
31946,2024-04-03,15,24
31947,2024-04-03,227,30
31948,2024-04-03,12,31
31949,2024-04-03,244,32
31950,2024-04-03,48,35
31951,2024-04-03,12,36
31952,2024-04-03,191,78
31953,2024-04-03,159,82
31954,2024-04-03,1,150
31955,2024-04-03,155,162
31956,2024-04-03,293,1138
31957,2024-04-03,3,1964
31958,2024-04-03,10,2021
31959,2024-04-03,174,2511
31960,2024-04-03,165,10387
31961,2024-04-03,166,23145
31962,2024-04-04,267,1
31963,2024-04-04,84,1
31964,2024-04-04,78,1
31965,2024-04-04,85,1
31966,2024-04-04,263,1
31967,2024-04-04,102,1
31968,2024-04-04,267,1
31969,2024-04-04,89,1
31970,2024-04-04,80,1
31971,2024-04-04,40,1
31972,2024-04-04,171,1
31973,2024-04-04,33,1
31974,2024-04-04,61,1
31975,2024-04-04,228,1
31976,2024-04-04,245,1
31977,2024-04-04,73,1
31978,2024-04-04,65,1
31979,2024-04-04,224,1
31980,2024-04-04,196,1
31981,2024-04-04,278,1
31982,2024-04-04,226,1
31983,2024-04-04,180,1
31984,2024-04-04,242,2
31985,2024-04-04,61,2
31986,2024-04-04,267,2
31987,2024-04-04,78,2
31988,2024-04-04,94,2
31989,2024-04-04,252,2
31990,2024-04-04,60,2
31991,2024-04-04,146,2
31992,2024-04-04,45,2
31993,2024-04-04,245,2
31994,2024-04-04,193,2
31995,2024-04-04,34,3
31996,2024-04-04,78,3
31997,2024-04-04,164,3
31998,2024-04-04,135,3
31999,2024-04-04,83,3
32000,2024-04-04,78,3
32001,2024-04-04,237,3
32002,2024-04-04,65,3
32003,2024-04-04,42,4
32004,2024-04-04,263,4
32005,2024-04-04,238,4
32006,2024-04-04,42,4
32007,2024-04-04,264,4
32008,2024-04-04,137,4
32009,2024-04-04,139,4
32010,2024-04-04,27,4
32011,2024-04-04,87,5
32012,2024-04-04,266,5
32013,2024-04-04,86,5
32014,2024-04-04,124,5
32015,2024-04-04,284,5
32016,2024-04-04,41,6
32017,2024-04-04,85,6
32018,2024-04-04,69,6
32019,2024-04-04,29,6
32020,2024-04-04,266,6
32021,2024-04-04,80,6
32022,2024-04-04,13,6
32023,2024-04-04,52,7
32024,2024-04-04,72,7
32025,2024-04-04,82,7
32026,2024-04-04,171,7
32027,2024-04-04,264,7
32028,2024-04-04,34,7
32029,2024-04-04,72,9
32030,2024-04-04,252,9
32031,2024-04-04,52,9
32032,2024-04-04,24,10
32033,2024-04-04,96,10
32034,2024-04-04,132,10
32035,2024-04-04,11,10
32036,2024-04-04,102,10
32037,2024-04-04,119,11
32038,2024-04-04,246,16
32039,2024-04-04,244,17
32040,2024-04-04,227,20
32041,2024-04-04,132,27
32042,2024-04-04,155,30
32043,2024-04-04,290,30
32044,2024-04-04,15,35
32045,2024-04-04,279,50
32046,2024-04-04,295,60
32047,2024-04-04,106,105
32048,2024-04-04,209,115
32049,2024-04-04,158,122
32050,2024-04-04,198,132
32051,2024-04-04,216,162
32052,2024-04-04,214,248
32053,2024-04-04,111,325
32054,2024-04-04,186,601
32055,2024-04-04,216,1084
32056,2024-04-04,294,1530
32057,2024-04-04,16,1762
32058,2024-04-04,174,6468
32059,2024-04-04,168,10538
32060,2024-04-04,168,12721
32061,2024-04-04,168,15409
32062,2024-04-05,60,1
32063,2024-04-05,33,1
32064,2024-04-05,22,1
32065,2024-04-05,262,1
32066,2024-04-05,262,1
32067,2024-04-05,94,1
32068,2024-04-05,262,1
32069,2024-04-05,20,1
32070,2024-04-05,242,1
32071,2024-04-05,90,1
32072,2024-04-05,230,1
32073,2024-04-05,58,1
32074,2024-04-05,103,1
32075,2024-04-05,248,1
32076,2024-04-05,44,1
32077,2024-04-05,103,1
32078,2024-04-05,235,1
32079,2024-04-05,179,1
32080,2024-04-05,187,2
32081,2024-04-05,242,2
32082,2024-04-05,41,2
32083,2024-04-05,90,2
32084,2024-04-05,60,2
32085,2024-04-05,39,2
32086,2024-04-05,46,2
32087,2024-04-05,282,2
32088,2024-04-05,46,2
32089,2024-04-05,35,3
32090,2024-04-05,263,3
32091,2024-04-05,60,3
32092,2024-04-05,81,3
32093,2024-04-05,188,3
32094,2024-04-05,78,4
32095,2024-04-05,249,4
32096,2024-04-05,78,4
32097,2024-04-05,300,4
32098,2024-04-05,72,5
32099,2024-04-05,74,5
32100,2024-04-05,87,5
32101,2024-04-05,164,5
32102,2024-04-05,260,5
32103,2024-04-05,279,5
32104,2024-04-05,41,6
32105,2024-04-05,263,6
32106,2024-04-05,80,6
32107,2024-04-05,298,6
32108,2024-04-05,57,6
32109,2024-04-05,244,6
32110,2024-04-05,85,7
32111,2024-04-05,38,7
32112,2024-04-05,41,8
32113,2024-04-05,39,8
32114,2024-04-05,264,8
32115,2024-04-05,86,8
32116,2024-04-05,260,8
32117,2024-04-05,39,8
32118,2024-04-05,171,8
32119,2024-04-05,24,8
32120,2024-04-05,237,8
32121,2024-04-05,245,8
32122,2024-04-05,187,9
32123,2024-04-05,171,9
32124,2024-04-05,24,9
32125,2024-04-05,92,10
32126,2024-04-05,89,10
32127,2024-04-05,76,10
32128,2024-04-05,52,10
32129,2024-04-05,88,10
32130,2024-04-05,87,10
32131,2024-04-05,116,10
32132,2024-04-05,291,10
32133,2024-04-05,84,11
32134,2024-04-05,54,11
32135,2024-04-05,84,12
32136,2024-04-05,122,15
32137,2024-04-05,192,16
32138,2024-04-05,7,17
32139,2024-04-05,246,20
32140,2024-04-05,55,20
32141,2024-04-05,275,25
32142,2024-04-05,192,29
32143,2024-04-05,247,33
32144,2024-04-05,190,40
32145,2024-04-05,224,45
32146,2024-04-05,181,50
32147,2024-04-05,225,77
32148,2024-04-05,295,100
32149,2024-04-05,108,105
32150,2024-04-05,55,144
32151,2024-04-05,3,150
32152,2024-04-05,106,164
32153,2024-04-05,258,203
32154,2024-04-05,153,216
32155,2024-04-05,186,230
32156,2024-04-05,294,525
32157,2024-04-05,181,540
32158,2024-04-05,172,924
32159,2024-04-05,169,1492
32160,2024-04-05,169,1632
32161,2024-04-05,165,1944
32162,2024-04-05,168,3227
32163,2024-04-05,303,3500
32164,2024-04-05,3,5323
32165,2024-04-05,165,11845
32166,2024-04-06,60,1
32167,2024-04-06,26,1
32168,2024-04-06,102,1
32169,2024-04-06,33,1
32170,2024-04-06,23,1
32171,2024-04-06,79,1
32172,2024-04-06,20,1
32173,2024-04-06,242,1
32174,2024-04-06,267,1
32175,2024-04-06,259,1
32176,2024-04-06,262,1
32177,2024-04-06,264,1
32178,2024-04-06,98,1
32179,2024-04-06,285,1
32180,2024-04-06,284,1
32181,2024-04-06,63,1
32182,2024-04-06,73,1
32183,2024-04-06,183,1
32184,2024-04-06,95,1
32185,2024-04-06,224,1
32186,2024-04-06,65,1
32187,2024-04-06,248,1
32188,2024-04-06,278,1
32189,2024-04-06,261,1
32190,2024-04-06,179,1
32191,2024-04-06,104,1
32192,2024-04-06,61,2
32193,2024-04-06,187,2
32194,2024-04-06,20,2
32195,2024-04-06,20,2
32196,2024-04-06,33,2
32197,2024-04-06,264,2
32198,2024-04-06,90,2
32199,2024-04-06,279,2
32200,2024-04-06,64,2
32201,2024-04-06,260,3
32202,2024-04-06,102,3
32203,2024-04-06,86,3
32204,2024-04-06,238,3
32205,2024-04-06,65,3
32206,2024-04-06,44,3
32207,2024-04-06,238,4
32208,2024-04-06,28,4
32209,2024-04-06,79,4
32210,2024-04-06,35,4
32211,2024-04-06,137,4
32212,2024-04-06,145,4
32213,2024-04-06,122,4
32214,2024-04-06,130,4
32215,2024-04-06,78,5
32216,2024-04-06,266,5
32217,2024-04-06,171,5
32218,2024-04-06,256,5
32219,2024-04-06,260,6
32220,2024-04-06,59,6
32221,2024-04-06,91,6
